id;ime;link;tip_aplikacije;cena;znižanje;datum_izdaje;izdajatelj;založnik;ocene;žanri;št_dosežkov;opis
2337770;Tsetseg's Adventure;https://store.steampowered.com/app/2337770/Tsetsegs_Adventure;Game;9,75€;No discount;27 Oct, 2023;Fuzhou Chen;Fuzhou Chen;No reviews;('Action', 'Indie');No achievements;Tsetseg, the little witch, is in crisis. Her friends are taken and converted to bad guys by the Mad Wizard. Explore castle, fight Bosses, rescue friends, regain special power, and defeat Mad Wizard! A classic pixel style, 2D platformer game.
2359640;沙盒启示录 Revelation;https://store.steampowered.com/app/2359640/_Revelation;Game;Free;No discount;Coming soon;小风欢腾;小风欢腾;No reviews;('Action', 'Adventure', 'RPG', 'Simulation', 'Strategy');No achievements;Hell-level start? Starts as a slave. It's up to you to change your fate against the sky! Revelation is a sandbox-themed survival building game with survival horror and NPC playing elements.
None;None;None;None;Free;No discount;None;None;None;No reviews;();No achievements;Steam is the ultimate destination for playing, discussing, and creating games.
2339040;Landnama;https://store.steampowered.com/app/2339040/Landnama;Game;13,99€;No discount;30 Jul, 2023;Sonderland;Sonderland;('Mostly Positive', '371', '72%');('Strategy',);15;Face the judgment of winter’s deadly toll as you lead the first Viking clans to settle Iceland in this non-violent, rogue-lite survival base builder.
2339040;Landnama;https://store.steampowered.com/app/2339040/Landnama;Game;13,99€;No discount;30 Jul, 2023;Sonderland;Sonderland;('Mostly Positive', '371', '72%');('Strategy',);15;Face the judgment of winter’s deadly toll as you lead the first Viking clans to settle Iceland in this non-violent, rogue-lite survival base builder.
2008990;Call Hating;https://store.steampowered.com/app/2008990/Call_Hating;Game;9,75€;No discount;14 Jul, 2023;GoatFace Games;GoatFace Games;('Positive', '23', '91%');('Adventure', 'Casual', 'Simulation');12;Master outdated technology and navigate the phone tree from hell to get your internet back on. At all costs.
2343370;The Last Root;https://store.steampowered.com/app/2343370/The_Last_Root;Game;Free;No discount;To be announced;Holographicquad;MW, AW;No reviews;('Adventure', 'RPG');No achievements;The Last Root is a gripping top-down RPG about a young cactus named Rogi who must rescue her family from an oppressive empire that is attempting to take over the world.
2352000;Destroy The Monoliths;https://store.steampowered.com/app/2352000/Destroy_The_Monoliths;Game;6,89€;No discount;2 Nov, 2023;Radiant Sloth;Radiant Sloth;('Positive', '13', '92%');('Action', 'Indie', 'Strategy');57;Explore. Mine. Build. Fight. Destroy The Monoliths is a single-player real-time mining tower offense roguelike where you explore a randomly generated map, mine the terrain to get resources, and build turrets to both protect your base and fight monoliths that keep spawning ever more minions.
2352000;Destroy The Monoliths;https://store.steampowered.com/app/2352000/Destroy_The_Monoliths;Game;6,89€;No discount;2 Nov, 2023;Radiant Sloth;Radiant Sloth;('Positive', '13', '92%');('Action', 'Indie', 'Strategy');57;Explore. Mine. Build. Fight. Destroy The Monoliths is a single-player real-time mining tower offense roguelike where you explore a randomly generated map, mine the terrain to get resources, and build turrets to both protect your base and fight monoliths that keep spawning ever more minions.
None;None;None;None;Free;No discount;None;None;None;No reviews;();No achievements;Steam is the ultimate destination for playing, discussing, and creating games.
2369520;Hunchback's Dungeon;https://store.steampowered.com/app/2369520/Hunchbacks_Dungeon;Game;3,99€;No discount;28 Mar, 2024;Patryk Borowski;Digerati;('Positive', '21', '95%');('Action', 'Indie', 'Early Access');25;Destroy hordes of undead skeletons in this top-down roguelite arena shooter. In Hunchback's Dungeon, you play as a deformed, magic-wielding human who can control up to 4 different spells. Unlock new characters, collect unique items, equip powerful spells, and survive until the end.
2376990;Meduziak;https://store.steampowered.com/app/2376990/Meduziak;Game;7,79€;No discount;9 May, 2023;Fieldfare Studios;Fieldfare Studios;No reviews;('Adventure', 'Casual', 'Indie', 'Early Access');No achievements;a silly underwater point-and-click adventure puzzle game
2355660;Kronian Titans;https://store.steampowered.com/app/2355660/Kronian_Titans;Game;Free;No discount;To be announced;Panthavma;Panthavma;No reviews;('Action', 'Indie', 'Strategy');No achievements;Fight at full speed in this mecha fighting game! Use the boost to move with agility and your complete arsenal to achieve victory! Play online with rollback netcode, or join the war for Saturn and lead your squad with tactics and bravery!
2379650;Clicks Of Courage;https://store.steampowered.com/app/2379650/Clicks_Of_Courage;Game;9,75€;No discount;15 May, 2023;game_gland;game_gland;No reviews;('Adventure', 'Indie', 'RPG', 'Strategy');No achievements;Clicks of Courage is an action RPG. You must guide your hero in a medieval fantasy world and destroy other factions to win the competition for domination.
2379880;Neon Survivors;https://store.steampowered.com/app/2379880/Neon_Survivors;Game;1,99€;No discount;27 Apr, 2023;Yokcos;Yokcos;No reviews;('Action', 'Indie');20;ANNIHILATE a small army's worth of ghouls, knaves and miners, with the power of lasers, missiles and kidneys! You're alone against these hordes with nothing but INCREDIBLE WEAPONRY and MURDEROUS INTENT. Can you survive for FOUR MINUTES?
2376750;Ancient Mind;https://store.steampowered.com/app/2376750/Ancient_Mind;Game;Free;No discount;November 2024;HexagonNico;HexagonNico;No reviews;('Action', 'Adventure');No achievements;Explore a region of mystery and danger in Ancient Mind, a modern take on the classic zelda-like top-down action adventure. Explore dungeons, fight monsters, solve puzzles, and discover the truth about ancient legends.
2338490;Twilight Oracle;https://store.steampowered.com/app/2338490/Twilight_Oracle;Game;9,75€;No discount;30 Jan, 2024;Cosmic Void;Cosmic Void;('Very Positive', '53', '96%');('Adventure', 'Indie');20;Journey to a strange world in search of the fabled Oracle in this fantasy comedy point & click adventure. Play as Leo, a struggling student with the ability to breathe underwater, and explore a desert island and the depths of an alien ocean to uncover your school’s dark past.
2313180;El Panadero -The Baker-;https://store.steampowered.com/app/2313180/El_Panadero_The_Baker;Game;9,75€;No discount;8 Dec, 2023;Sketchy Ceviche;Sketchy Ceviche;('Positive', '11', '100%');('Action', 'Indie');No achievements;Action Packed 2D Arcade Action Platformer featuring hand-drawn graphics. Armed with your fists (or a rolling pin) and a variety of bread-based boosts, fend of the the Alien Plants, and avenge the Bakery they destroyed.
2159470;Chicken Fight;https://store.steampowered.com/app/2159470/Chicken_Fight;Game;Free;No discount;5 May, 2023;Light Bulb Engine;Light Bulb Engine;('Very Positive', '75', '80%');('Action', 'Adventure', 'Casual', 'Free To Play', 'Indie');39;Chickens, baseball bats and rockets, need more? Fight other player chickens in a fast-paced platformer fighter where you use the environment to defeat your enemies. Pick up fishing rods, jetpacks, net guns, and even other chickens. Also defeat an evil duck in story mode or create maps in the editor.
2394690;Everfall;https://store.steampowered.com/app/2394690/Everfall;Game;Free;No discount;To be announced;Greg;Greg;No reviews;('Action', 'Adventure');No achievements;In EVERFALL, experience a dark and surreal post-apocalyptic world like never before. This old school action platformer will take you on a journey through pixelated landscapes, filled with danger and adventure.
None;None;None;None;Free;No discount;None;None;None;No reviews;();No achievements;Steam is the ultimate destination for playing, discussing, and creating games.
None;None;None;None;Free;No discount;None;None;None;No reviews;();No achievements;Steam is the ultimate destination for playing, discussing, and creating games.
2371710;Omnigon;https://store.steampowered.com/app/2371710/Omnigon;Game;4,99€;No discount;8 Nov, 2023;Yokcos;Yokcos;No reviews;('Action', 'Adventure', 'Indie');19;A humourous little adventure where you have the power to shapeshift other objects and wear a great big stack of hats
2014480;Costly Adventure;https://store.steampowered.com/app/2014480/Costly_Adventure;Game;4,99€;No discount;10 Oct, 2023;Postperson Studio;Postperson Studio;No reviews;('Indie', 'Strategy');23;In Costly Adventure, Match-3 gameplay meets the concept of roguelite runs. Party of adventurers is seeking a mighty artifact but they must meet the ever increasing payment demands from the bridge Troll.
2336220;Feed the Cups;https://store.steampowered.com/app/2336220/Feed_the_Cups;Game;15,79€;No discount;20 Feb, 2024;Vambear Games;IndieArk;No reviews;('Casual', 'Indie', 'Simulation', 'Early Access');59;Feed the Cups is a Roguelite multiplayer online cooperative game. Run a Drink Shop, stocking up, preparing ingredients, taking orders, crafting drinks, cleaning up, and checking equipment. Join your friends together!
1895970;Robotherapy;https://store.steampowered.com/app/1895970/Robotherapy;Game;4,54€;No discount;7 Aug, 2023;Lucas Molina;Lucas Molina;('Very Positive', '71', '88%');('Adventure', 'Casual', 'Indie');No achievements;An emotional dark comedy about robots doing therapy. In Robotherapy, you're a robot therapist in a dystopian society that killed all the humans, but is still not happy. Treat patients, meet weird robots and enter their minds. If killing all humans doesn't bring happiness, then what does?
1809960;Abglantz;https://store.steampowered.com/app/1809960/Abglantz;Game;Free;No discount;To be announced;substract;substract;No reviews;('Action', 'Indie');No achievements;Enter a realm of nightmares and claw and shoot your way through hordes of bloodthirsty vermin and things that are much, much worse in this retro FPS
1786010;AETHERIS;https://store.steampowered.com/app/1786010/AETHERIS;Game;23,99€;('70%', '7,19€');7 Nov, 2023;WILD WITS;Hawthorn Games;('Mostly Positive', '115', '78%');('Adventure', 'Indie', 'RPG', 'Strategy');86;Aetheris is a tactical RPG with challenging turn-based battles set in an immersive and vibrant environment. Make the right choices and find the best strategy to survive in the unforgiving Wilderness. Journey alone or as a party of four—the adventure awaits!
2410100;Detective Patch;https://store.steampowered.com/app/2410100/Detective_Patch;Game;Free;No discount;Coming soon;AxxessGamez;AxxessGamez;No reviews;('Indie', 'RPG');No achievements;Detective Patch is an adorable 2D turn-based RPG where you solve mysteries and interrogate enemies. Battle menacing foes, meet quirky characters, and solve the mystery of the stolen ruby.
2242440;SPELLRAIN;https://store.steampowered.com/app/2242440/SPELLRAIN;Game;Free;No discount;To be announced;Slime Team;Slime Team;No reviews;('Action', 'Adventure', 'Indie', 'RPG');No achievements;Survive the spellrain disaster that has turned the world into a magical land filled with cute monsters. Buy spells, craft armor and upgrade your base to restore peace in SPELLRAIN
